Date,Company Name
"January 27, 2015",Briggo
"January 27, 2015",TrekkSoft
"January 26, 2015",Masteriya
"January 26, 2015",Vekami
"January 26, 2015",Surprise Ride
"January 26, 2015",Zoomi
"January 26, 2015",Curiyo
"January 26, 2015",Osprey Informatics
"January 26, 2015",ImmunoPhotonics
"January 26, 2015",Fiveworx
"January 26, 2015",Crowd Mobile
"January 26, 2015",REGENXBIO
"January 26, 2015",Diamond Fortress Technologies
"January 26, 2015",Spoil - To Give is To Receive
"January 26, 2015",Ascent Solar Technologies
"January 26, 2015",AGERpoint
"January 26, 2015",VMob
"January 26, 2015",Dojo
"January 26, 2015",Lizhi
"January 26, 2015",Mofang
"January 26, 2015",Claritas Genomics
"January 26, 2015",Iora Health
"January 26, 2015",USGI Medical
"January 26, 2015",Money Dashboard
"January 26, 2015",BMR Energy
"January 26, 2015",CreoPop
"January 26, 2015",ConnectYourCare
"January 26, 2015",HomeSpotter
"January 26, 2015",enGene
"January 26, 2015",THERAVECTYS
"January 26, 2015",Rally Bus
"January 26, 2015",SpecialNeedsWare
"January 26, 2015",Aspyrian Therapeutics
"January 26, 2015",EverSpin Technologies
"January 26, 2015",Brainsgate
"January 26, 2015",enGene
"January 26, 2015",THERAVECTYS
"January 26, 2015",Rally Bus
"January 26, 2015",SpecialNeedsWare
"January 26, 2015",BMR Energy
"January 26, 2015",CreoPop
"January 26, 2015",ConnectYourCare
"January 26, 2015",EverSpin Technologies
"January 26, 2015",Aspyrian Therapeutics
"January 26, 2015",ImmunoPhotonics
"January 26, 2015",Osprey Informatics
"January 26, 2015",Crowd Mobile
"January 26, 2015",Spoil - To Give is To Receive
"January 26, 2015",REGENXBIO
"January 26, 2015",Zoomi
"January 26, 2015",Lineagen
"January 25, 2015",WannaTok
"January 25, 2015",EZ Wheel
"January 25, 2015",Giftpass
"January 25, 2015",The 3Doodler
"January 25, 2015",Robby
"January 25, 2015",TransferWise
"January 23, 2015",99DRONES
"January 23, 2015",Mommy Nearest
"January 23, 2015",Vitargent
"January 23, 2015",Testive
"January 23, 2015",Minoryx Therapeutics
"January 23, 2015",Sign2Pay
"January 23, 2015",upclose
"January 23, 2015",BeiBei
"January 23, 2015",Genenta Science
"January 23, 2015",FilterEasy
"January 23, 2015",Bluesmart
"January 23, 2015",CodeHS
"January 23, 2015",Saltside Technologies
"January 23, 2015",Encore Rehabilitation Services
"January 23, 2015",Pivot3
"January 23, 2015",Sontracargo
"January 23, 2015",Dweller Inc.
"January 23, 2015",Vital
"January 22, 2015",Satispay
"January 22, 2015",Arcivr
"January 22, 2015",Kitchen Stories
"January 22, 2015",Chalk
"January 22, 2015",BTC AD Network
"January 22, 2015","Pnyks, Inc."
"January 22, 2015",Persado
"January 22, 2015",Calysta Energy
"January 22, 2015",Kaminario
"January 22, 2015",Oncolix
"January 22, 2015",CyberSponse
"January 22, 2015",Arch Biopartners
"January 22, 2015",Persado
"January 22, 2015",Bluecore
"January 22, 2015",Stem CentRx
"January 22, 2015",Satin Creditcare Network Limited (SCNL)
"January 22, 2015",Kitchen Stories
"January 22, 2015",Calysta Energy
"January 22, 2015",CreditShop
"January 22, 2015",CareMessage
"January 22, 2015",K2M
"January 22, 2015",Encore Rehabilitation
"January 22, 2015",D Pharm LTD.
"January 22, 2015","Pnyks, Inc."
"January 22, 2015",CaratLane
"January 22, 2015",Shocase
"January 22, 2015",FreshMonk
"January 22, 2015",Fastback Networks
"January 22, 2015",Stream.io Inc
"January 22, 2015",Supermercato24
"January 22, 2015",Exploding Kittens
"January 22, 2015",Kaminario
"January 22, 2015",SceneDoc
"January 22, 2015",Chalk
"January 22, 2015",A&L Technology
"January 22, 2015",PlumPrint
"January 22, 2015",BTC AD Network
"January 22, 2015",TheraSolve
"January 22, 2015",Siamsquared Technologies
"January 22, 2015",LSQ.io
"January 22, 2015",asgoodasnew electronics GmbH
"January 22, 2015",GRAYL
"January 22, 2015",Innovent Biologics
"January 22, 2015",Lift Digital
"January 22, 2015",FLYR
"January 22, 2015",Button
"January 22, 2015",Kreditech
"January 22, 2015",Raise Marketplace
"January 22, 2015",Antuit
"January 22, 2015",The League
"January 22, 2015",Anycoin Direct
"January 22, 2015",Corporate360
"January 21, 2015",iTager
"January 21, 2015",iTager
"January 21, 2015",GiveGab
"January 21, 2015",gingerCube
"January 21, 2015",Youngevity International
"January 21, 2015",Verax Biomedical
"January 21, 2015",Treace Medical Concepts
"January 21, 2015",Jibo
"January 21, 2015",eatapp.co
"January 21, 2015",navabi
"January 21, 2015",Choozle
"January 21, 2015",Simplilearn
"January 21, 2015",JobTeaser.com
"January 21, 2015",CodeStreet
"January 21, 2015",Sensorion
"January 21, 2015",Matific
"January 21, 2015",Green Biologics
"January 21, 2015",Knit
"January 21, 2015",Green Biologics
"January 21, 2015",Poka Inc.
"January 21, 2015",ReGenX Biosciences
"January 21, 2015",The Black Tux
"January 21, 2015",Uber
"January 21, 2015",Taulia
"January 21, 2015",Poddar Developers
"January 21, 2015",XOR Data Exchange
"January 21, 2015",Pluribus Networks
"January 21, 2015",FEops
"January 21, 2015",Bastille Networks
"January 21, 2015",Luxalia
"January 21, 2015",SendCloud
"January 21, 2015",BrainSINS
"January 21, 2015",Villgro Innovation Marketing
"January 21, 2015",Work Market
"January 21, 2015",Ringly
"January 21, 2015",Genetic Technologies
"January 21, 2015",Viuing
"January 21, 2015",Englishleap.com
"January 21, 2015",Selvera
"January 21, 2015",InterValve
"January 21, 2015",Sentiance
"January 21, 2015",BlueVine
"January 21, 2015",Altiostar Networks
"January 21, 2015",OpenPeak
"January 21, 2015",Applied Cavitation
"January 21, 2015",Apricot Mountain
"January 21, 2015",ExploraMed
"January 21, 2015",Resilience Therapeutics
"January 21, 2015",QuickGifts
"January 21, 2015",Tru Dental Management
"January 21, 2015",PanTheryx
"January 21, 2015",Microbion
"January 21, 2015",Momunt
"January 21, 2015",Gusto Technologies
"January 21, 2015",Intradiem
"January 21, 2015",Fourandhalf
"January 21, 2015",Keaton Row
"January 21, 2015",Green Biologics
"January 21, 2015",CodeStreet
"January 21, 2015",Viuing
"January 21, 2015",BeatSwitch
"January 21, 2015",Clever Age
"January 21, 2015",Interana
"January 21, 2015",CloudHealth Technologies
"January 21, 2015",True Link Financial
"January 21, 2015",BlueVine
"January 21, 2015",Harvest Automation
"January 20, 2015",The 10 Percent Agency
"January 20, 2015",NaturalPad
"January 20, 2015",truedash
"January 20, 2015",Browsa
"January 20, 2015",NKD
"January 20, 2015",Taykey
"January 20, 2015",Distelli
"January 20, 2015",Visualead
"January 20, 2015",Motif Investing
"January 20, 2015",Shapr
"January 20, 2015",Hopscotch
"January 20, 2015",Stack Exchange
"January 20, 2015",Coinbase
"January 20, 2015",Goodvid.io
"January 20, 2015",EarlySense
"January 20, 2015",Kofax
"January 20, 2015",EdeniQ
"January 20, 2015",Avalara
"January 20, 2015",AppsFlyer
"January 20, 2015",Shazam Entertainment
"January 20, 2015",Soft Machines
"January 20, 2015",Vaultive
"January 20, 2015",Armune BioScience
"January 20, 2015",HAIRCVT
"January 20, 2015",Space Exploration Technologies
"January 20, 2015",APUS
"January 20, 2015",Bookalokal Inc.
"January 20, 2015",HealthyMe Mobile Solutions
"January 20, 2015",Smart Monitor
"January 20, 2015",Champio
"January 20, 2015",Sawerly
"January 20, 2015",Dig Inn
"January 20, 2015",Tip'd Off
"January 20, 2015",Planet Labs
"January 20, 2015",Planet Labs
"January 20, 2015",EcoPesticides
"January 20, 2015",Gecko Biomedical
"January 20, 2015",Snaptrip
"January 20, 2015",Biscayne Pharmaceuticals
"January 20, 2015",Jobyourlife
"January 20, 2015",Taykey
"January 20, 2015",VMTurbo
"January 20, 2015",HAIRCVT
"January 20, 2015",Shazam Entertainment
"January 20, 2015",Brandfolder
"January 20, 2015",Soft Machines
"January 20, 2015",Armune BioScience
"January 20, 2015",Vaultive
"January 20, 2015",Minerva Neuroscience
"January 20, 2015",Porch
"January 20, 2015",Sparkcentral
"January 20, 2015",Hopscotch.in
"January 20, 2015",Dering Hall
"January 20, 2015",Bookalokal Inc.
"January 20, 2015",HealthyMe Mobile Solutions
"January 20, 2015",APUS
"January 20, 2015",Bluetector
"January 20, 2015",Smart Monitor
"January 20, 2015",Champio
"January 20, 2015",Holganix
"January 20, 2015",Solapa4
"January 20, 2015",TerViva
"January 20, 2015",Space Exploration Technologies
"January 19, 2015",Agrariya
"January 19, 2015",Firmaiya
"January 19, 2015",Quotiful
"January 19, 2015",Lobster
"January 19, 2015",Fashion Metric
"January 19, 2015",Ping Digital Network
"January 19, 2015",Aoliday
"January 19, 2015",RealMatch
"January 19, 2015",Collabco
"January 19, 2015",Dataiku
"January 19, 2015",eMoov
"January 19, 2015",Egomotion
"January 19, 2015",Singspiel
"January 19, 2015",HealthyWorld.in
"January 19, 2015",Digsy
"January 19, 2015",Xuexibao
"January 19, 2015",nDreams
"January 19, 2015",Meituan.com
"January 19, 2015",Qivivo
"January 19, 2015",NovaBiotics
"January 19, 2015",ShopClues.com
"January 19, 2015",Rubikloud
"January 19, 2015",CloudCodes
"January 19, 2015",WorkAngel
"January 19, 2015",Amagi Media Labs
"January 19, 2015",Phyture Biotech
"January 19, 2015",insert
"January 19, 2015",Digsy
"January 19, 2015",Windeln.de
"January 19, 2015",Car Throttle
"January 18, 2015",Geared For Imagination
"January 18, 2015",Refiral
"January 18, 2015",Health Recovery Solutions
"January 18, 2015",NanoFlex Power Corporation
"January 18, 2015",Moasis Global
"January 18, 2015",INRange Systems
"January 18, 2015",DropThought
"January 18, 2015",PureLiFi
"January 18, 2015",Talnts
"January 17, 2015",Roundup Media
"January 16, 2015",Zeddit
"January 16, 2015",Time Flash
"January 16, 2015",AppAnalytics
"January 16, 2015",TrialCard
"January 16, 2015",Booktrope
"January 16, 2015",IRX Therapeutics
"January 16, 2015",Shape Memory Therapeutics
"January 16, 2015",SynergEyes
"January 16, 2015",BTG
"January 16, 2015",AppSmyth
"January 16, 2015",Embr Labs
"January 16, 2015",Community Elf
"January 16, 2015",3FLOZ
"January 16, 2015",Interface Foundry PBC
"January 16, 2015",TamaracK
"January 16, 2015",Axium Nanofibers
"January 16, 2015",Murfie
"January 16, 2015",Wellcoin
"January 16, 2015",Transgenomic
"January 16, 2015",Time Flash
"January 16, 2015",FRNZ labs
"January 16, 2015",SpaceBoxx
"January 16, 2015",Kuddle
"January 16, 2015",Lexoo
"January 16, 2015",Qyuki
"January 16, 2015",Rubicon Global
"January 16, 2015",Dexter & Chaney
"January 16, 2015",White’s Holdings
"January 16, 2015",Seabras-1
"January 16, 2015",Goo Technologies
"January 16, 2015",Real Dietitian
"January 16, 2015",TOLTEC PHARMACEUTICALS
"January 16, 2015",Humacyte
"January 16, 2015",Steam Engine
"January 16, 2015",3FLOZ
"January 16, 2015",Embr Labs
"January 16, 2015",Community Elf
"January 16, 2015",Dexter & Chaney
"January 16, 2015",Seabras-1
"January 16, 2015",White’s Holdings
"January 16, 2015",TamaracK
"January 16, 2015",Camgian Microsystems
"January 16, 2015",TOLTEC PHARMACEUTICALS
"January 16, 2015",Ekincare
"January 16, 2015",Humacyte
"January 16, 2015",Real Dietitian
"January 16, 2015",Lekki Peninsula Affordable Schools
"January 16, 2015",Ubongo
"January 16, 2015",Verve Medical
"January 16, 2015",Stride Health
"January 16, 2015",GrandCare Systems
"January 15, 2015",SchedJoules
"January 15, 2015",Orunje
"January 15, 2015",Eat
"January 15, 2015",Modelo
"January 15, 2015",Donald
"January 15, 2015",Chalk.com
"January 15, 2015",Orbite Aluminae
"January 15, 2015",OY!
"January 15, 2015",Globbux Inc.
"January 15, 2015",Giftcard.co.id.
"January 15, 2015",Imaging3
"January 15, 2015",Neo Technology
"January 15, 2015",Playspace
"January 15, 2015",Culinary Agents
"January 15, 2015",Kuaidi Dache
"January 15, 2015",Accelerator Centre
"January 15, 2015",EZTABLE
"January 15, 2015",Nomacorc
"January 15, 2015",Sandstorm
"January 15, 2015",Clinipace WorldWide
"January 15, 2015",Ciphrex Corporation
"January 15, 2015",Skydio
"January 15, 2015",Sense360
"January 15, 2015",Alcorn State University
"January 15, 2015",ChartMogul
"January 15, 2015",Dianrong.com
"January 15, 2015",Azalea Health
"January 15, 2015",Ctrl.Me Robotics
"January 15, 2015",Microvi Biotechnologies
"January 15, 2015",Schweiger Dermatology
"January 15, 2015",Aim Software
"January 15, 2015",Mapillary
"January 15, 2015",Eight Panda
"January 15, 2015",Ciphrex Corporation
"January 15, 2015",Alcorn State University
"January 15, 2015",Accelerator Centre
"January 15, 2015",Clinipace WorldWide
"January 15, 2015",Culinary Agents
"January 15, 2015",Dianrong.com
"January 15, 2015",Sendbloom
"January 15, 2015",GoodWorld
"January 15, 2015",ClassPass
"January 15, 2015",Yebame SpA
"January 15, 2015",Outski
"January 15, 2015",Employment Hero
"January 15, 2015",North Technologies
"January 15, 2015",Gigfairy
"January 15, 2015",Viadedo
"January 14, 2015","Create-A-Habit, LLC"
"January 14, 2015",Ubix Labs
"January 14, 2015",My Dream Store
"January 14, 2015",MULTIVOICE
"January 14, 2015",Terascala
"January 14, 2015",Mobile360
"January 14, 2015",TruMed Systems
"January 14, 2015",lynda.com
"January 14, 2015",Curemark
"January 14, 2015",CirrusMD
"January 14, 2015",ECKey
"January 14, 2015",Boxed
"January 14, 2015",LearnLaunchX
"January 14, 2015",Skully Helmets
"January 14, 2015",Soylent Corporation
"January 14, 2015",NeuroPhage Pharmaceuticals
"January 14, 2015",Elsen Inc.
"January 14, 2015",Rounds
"January 14, 2015",RateGain
"January 14, 2015",Vidyard
"January 14, 2015",HealthPlan Data Solutions
"January 14, 2015",Tow Center for Digital Journalism
"January 14, 2015",LawnStarter
"January 14, 2015",Bridj
"January 14, 2015",Obalon Therapeutics
"January 14, 2015",Obalon Therapeutics
"January 14, 2015",VTS
"January 14, 2015",BlockCypher
"January 14, 2015",Moovit
"January 14, 2015",My Digital Shield
"January 14, 2015",Veryan Medical
"January 14, 2015",WISErg
"January 14, 2015",Relaxis
"January 14, 2015",Blu Homes
"January 14, 2015",Global Debt Registry (GDR)
"January 14, 2015",ECKey
"January 14, 2015",Bridj
"January 14, 2015",LearnLaunchX
"January 14, 2015",MULTIVOICE
"January 14, 2015",Eligible
"January 13, 2015",Finomial
"January 13, 2015",TICO NETWORK LLP
"January 13, 2015",Pegged Software
"January 13, 2015",QD Vision
"January 13, 2015",Driftt
"January 13, 2015",Teads (Ebuzzing)
"January 13, 2015",Cedexis
"January 13, 2015","OpportunitySpace, Inc."
"January 13, 2015",CoLucid Pharmaceuticals
"January 13, 2015",Momentum Funding
"January 13, 2015",Cortendo
"January 13, 2015",Forward Health Group
"January 13, 2015",Michigan Endoscopy Center
"January 13, 2015",Weaver Labs
"January 13, 2015",Chromatin
"January 13, 2015",VelociData
"January 13, 2015",Trucker Path
"January 13, 2015",Stemina Biomarker Discovery
"January 13, 2015",Solicore
"January 13, 2015",Semprius
"January 13, 2015",Outrigger Media
"January 13, 2015",HitPoint
"January 13, 2015",SamanTree Technologies
"January 13, 2015",Handkrafted
"January 13, 2015",CloudRail
"January 13, 2015",Local Store Identity
"January 13, 2015",Kineta
"January 13, 2015",Clerio Vision
"January 13, 2015",Zymeworks
"January 13, 2015",QMC Telecom
"January 13, 2015",Everset Acquisition Holdings
"January 13, 2015",MetaModix
"January 13, 2015",Resource Data
"January 13, 2015",Qstream
"January 13, 2015",Smartlink Mobile
"January 13, 2015","Interface Biologics, Inc."
"January 13, 2015",Allegro Ophthalmics
"January 13, 2015",Teads (Ebuzzing)
"January 13, 2015",App Annie
"January 13, 2015",Growlife
"January 13, 2015",peerTransfer
"January 13, 2015",Apama Medical
"January 13, 2015",Thinkful
"January 13, 2015",BlueDot
"January 13, 2015",3VR
"January 13, 2015",VelociData
"January 13, 2015",Solicore
"January 13, 2015",Michigan Endoscopy Center
"January 13, 2015",USRetina
"January 13, 2015",Blue Spark Technologies
"January 13, 2015",virocyt
"January 13, 2015",Lucigen
"January 13, 2015",Viscount Systems
"January 13, 2015",VectorMAX
"January 13, 2015",LensAR
"January 13, 2015",Whistle Network
"January 13, 2015",Tego
"January 13, 2015",Spring Bank Pharmaceuticals
"January 13, 2015",SoZo Global
"January 13, 2015",MediSens
"January 13, 2015",Inspirage
"January 13, 2015",Market Data Insights
"January 13, 2015",View
"January 13, 2015",SCYFIX
"January 13, 2015",Chromatin
"January 13, 2015",CloudRail
"January 13, 2015",Questis
"January 13, 2015",Kinvision
